Total games played,Session games played,Wins,Loses
589925,44,10,30
589977,52,13,35
590053,76,24,48
590138,85,31,51
590364,226,89,117
590427,63,20,39
590499,72,23,43
590573,74,22,42
590655,82,28,49
590830,175,71,97
590934,104,39,62
591024,90,32,51
591119,95,32,54
591207,88,29,52
591312,105,38,64
591412,100,34,54
591609,197,73,102
591656,47,13,31
591714,58,16,38
591903,189,72,97
591972,69,21,45
592045,73,24,45
592163,118,43,67
592276,113,39,61
592381,105,37,60
592503,122,45,70
592634,131,49,73
592755,121,43,69
592859,104,38,58
592957,98,33,58
593057,100,37,59
593130,73,25,46
593218,88,30,52
593348,130,46,68
593434,86,30,48
593634,200,76,99
593691,57,16,37
593756,65,20,41
593796,40,9,28
593897,101,36,59
594006,109,42,62
594136,130,49,72
594279,143,58,80
594356,77,27,46
594470,114,42,65
594539,69,19,41
594580,41,8,29
594654,74,24,44
594788,134,53,76
594861,73,23,43
594947,86,28,52
595173,226,89,122
595259,86,28,49
595385,126,49,71
595475,90,29,53
595518,43,9,30
595582,64,21,43
595721,139,52,81
595789,68,21,41
595873,84,30,50
596016,143,54,78
596251,235,94,122
596320,69,21,42
596356,36,7,27
596433,77,26,47
596537,104,37,59
596588,51,13,35
596724,136,52,74
596779,55,16,37
596831,52,14,34
596907,76,26,48
597015,108,39,63
597085,70,22,45
597149,64,21,42
597315,166,67,91
597499,184,71,96
597569,70,21,45
597636,67,20,42
597700,64,18,37
597751,51,13,33
597825,74,23,44
597892,67,22,42
598127,235,97,125
598216,89,30,51
598324,108,40,62
598421,97,35,54
598492,71,23,43
598529,37,6,26
598694,165,64,89
598765,71,22,44
598954,189,77,97
599064,110,41,65
599134,70,21,40
599261,127,50,71
599377,116,42,64
599518,141,52,76
599558,40,9,29
599628,70,22,42
599714,86,26,50
599862,148,55,80
599929,67,21,41
600045,116,42,68
600113,68,22,43
600217,104,37,61
600329,112,42,63
600398,69,21,43
600505,107,40,63
600759,254,104,134
600811,52,14,36
600862,51,12,32
600994,132,49,74
601029,35,6,26
601086,57,15,36
601243,157,64,86
601366,123,45,69
601413,47,10,31
601465,52,15,34
601577,112,40,63
601657,80,28,49
601735,78,27,47
601806,71,23,43
601987,181,73,99
602057,70,25,43
602175,118,44,68
602206,31,5,25
602328,122,45,68
602441,113,42,65
602566,125,47,70
602662,96,35,54
602712,50,13,32
602809,97,32,56
603058,249,101,129
603178,120,46,67
603263,85,30,51
603407,144,56,82
603480,73,24,42
603587,107,40,62
603672,85,27,48
603749,77,26,46
603806,57,18,36
603980,174,66,94
604119,139,50,74
604230,111,43,66
604381,151,58,81
604479,98,35,58
604823,344,146,176
604961,138,55,78
605119,158,62,87
605185,66,20,41
605324,139,55,79
605412,88,32,53
605469,57,18,36
605504,35,7,27
605632,128,48,72
605733,101,35,58
605778,45,12,32
605873,95,34,55
605939,66,22,41
606013,74,23,45
606103,90,33,52
606231,128,47,72
606400,169,64,90
606607,207,83,108
606667,60,15,38
606808,141,51,77
607012,204,84,104
607138,126,44,68
607177,39,9,29
607269,92,33,53
607432,163,62,89
607605,173,66,93
607689,84,29,49
607799,110,40,64
607953,154,58,86
608123,170,63,87
608196,73,26,45
608272,76,26,45
608361,89,28,52
608524,163,61,88
608626,102,35,57
608722,96,30,52
608832,110,39,60
608892,60,17,38
608973,81,26,46
609032,59,17,37
609193,161,60,85
609267,74,23,45
609451,184,73,103
609533,82,30,50
609624,91,31,55
609774,150,59,80
609891,117,42,66
609997,106,35,59
610132,135,52,75
610238,106,36,59
610296,58,16,38
610440,144,55,79
610509,69,22,43
610575,66,19,40
610624,49,14,34
610678,54,14,37
610870,192,76,99
611014,144,55,79
611108,94,34,57
611203,95,34,55
611383,180,69,96
611561,178,71,97
611653,92,31,54
611709,56,15,35
611847,138,51,74
611934,87,30,54
612008,74,26,44
612133,125,46,71
612305,172,70,96
612362,57,16,35
612412,50,15,33
612510,98,36,54
612605,95,32,55
612700,95,31,55
612816,116,43,66
612971,155,61,84
613079,108,37,59
613188,109,39,62
613280,92,35,55
613328,48,14,34
613438,110,40,64
613513,75,24,46
613658,145,54,78
613731,73,22,44
613807,76,24,45
613913,106,39,61
614030,117,42,67
614139,109,38,58
614222,83,30,51
614354,132,49,72
614456,102,34,56
614509,53,14,36
614592,83,27,51
614673,81,26,49
614846,173,69,92
614913,67,22,42
615012,99,35,57
615082,70,23,42
615381,299,123,154
615429,48,13,34
615515,86,30,49
615592,77,26,46
615685,93,35,54
615824,139,52,76
615890,66,20,44
615952,62,19,42
616069,117,45,64
616151,82,25,47
616205,54,14,36
616285,80,27,48
616516,231,93,120
616554,38,7,27
616633,79,27,50
616672,39,9,28
616793,121,44,69
616894,101,33,58
616999,105,40,62
617142,143,55,81
617281,139,52,78
617537,256,107,135
617586,49,12,34
617712,126,43,70
617793,81,24,45
618009,216,87,114
618063,54,17,36
618203,140,53,79
618265,62,17,39
618319,54,15,34
618387,68,21,44
618457,70,24,42
618544,87,31,52
618643,99,38,56
618747,104,37,56
618823,76,26,48
618864,41,9,28
618908,44,10,31
619004,96,31,56
619137,133,51,72
619238,101,37,58
619453,215,85,112
619677,224,89,119
619796,119,42,64
619851,55,16,37
619901,50,13,35
619974,73,25,45
620146,172,68,92
620281,135,52,75
620364,83,29,49
620464,100,34,58
620600,136,51,73
620680,80,26,46
620760,80,26,49
620956,196,78,103
621049,93,31,56
621457,408,167,203
621519,62,19,37
621604,85,28,51
621835,231,96,121
621943,108,41,61
622076,133,49,71
622280,204,81,106
622322,42,9,29
622450,128,48,73
622555,105,39,60
622800,245,102,126
622891,91,29,52
622947,56,16,37
623034,87,30,52
623072,38,8,28
623140,68,19,41
623344,204,80,105
623381,37,8,28
623617,236,95,125
623841,224,90,120
624060,219,92,116
624228,168,67,90
624319,91,32,56
624390,71,22,43
624574,184,71,100
624720,146,56,78
624810,90,31,51
624844,34,6,25
624934,90,28,52
625037,103,36,58
625114,77,26,46
625302,188,75,101
625391,89,31,51
625531,140,54,77
625640,109,41,62
625743,103,36,60
625986,243,96,123
626117,131,51,75
626163,46,12,32
626217,54,15,35
626314,97,32,55
626421,107,39,63
626614,193,78,103
626692,78,25,48
626804,112,41,63
626866,62,20,40
626942,76,26,45
627042,100,36,57
627196,154,62,89
627308,112,39,61
627488,180,72,97
627529,41,10,28
627675,146,54,81
627758,83,27,50
627832,74,22,45
627893,61,19,40
627961,68,20,41
628023,62,18,41
628098,75,25,45
628173,75,26,45
628263,90,30,53
628439,176,70,96
628538,99,38,60
628698,160,61,86
628727,29,4,24
628794,67,22,40
628851,57,17,37
628975,124,49,70
629073,98,34,57
629117,44,11,31
629212,95,35,56
629303,91,31,54
629397,94,31,54
629462,65,21,42
629543,81,28,50
629618,75,24,45
629692,74,22,44
629765,73,23,44
629848,83,30,50
629936,88,31,52
630039,103,37,60
630133,94,31,56
630211,78,27,47
630327,116,46,64
630468,141,51,80
630578,110,41,63
630693,115,37,63
630752,59,16,37
630797,45,10,30
630916,119,40,64
631006,90,31,53
631097,91,31,54
631186,89,34,53
631251,65,20,41
631328,77,25,47
631363,35,6,25
631560,197,74,108
631650,90,31,53
631735,85,31,52
631804,69,21,43
631962,158,59,84
632020,58,17,39
632146,126,48,70
632259,113,41,65
632362,103,35,60
632435,73,23,44
632530,95,33,57
632659,129,47,70
632731,72,22,45
632886,155,59,87
633079,193,79,107
633152,73,21,44
633283,131,50,70
633366,83,28,47
633503,137,48,74
633575,72,24,47
633619,44,11,32
633714,95,32,54
633792,78,27,46
633893,101,34,57
634053,160,61,87
634129,76,24,46
634284,155,59,82
634332,48,13,32
634466,134,48,69
634542,76,21,48
634627,85,30,52
634676,49,12,34
634782,106,35,58
634906,124,48,70
635013,107,37,59
635056,43,7,30
635179,123,49,72
635310,131,50,75
635403,93,33,55
635732,329,141,174
635787,55,15,36
635982,195,76,104
636047,65,21,42
636203,156,58,86
636275,72,24,44
636325,50,15,33
636393,68,22,42
636471,78,27,47
636592,121,44,69
636669,77,26,47
636737,68,22,44
636876,139,52,78
636916,40,9,30
636986,70,21,43
637073,87,29,51
637163,90,34,52
637263,100,34,57
637328,65,18,39
637413,85,30,51
637558,145,55,77
637668,110,41,65
637720,52,13,33
637794,74,24,42
637847,53,14,34
637902,55,14,33
638013,111,40,61
638119,106,39,60
638303,184,69,98
638340,37,9,28
638426,86,30,49
638536,110,41,67
638590,54,16,37
638640,50,15,33
638840,200,85,110
639003,163,62,84
639114,111,41,64
639213,99,37,58
639283,70,23,43
639406,123,47,69
639464,58,16,40
639575,111,39,60
639666,91,31,57
639771,105,35,61
639849,78,26,46
639994,145,54,81
640106,112,39,63
640159,53,15,38
640241,82,27,49
640300,59,16,39
640330,30,5,24
640408,78,25,47
640498,90,29,53
640635,137,54,78
640698,63,18,39
640777,79,23,46
640853,76,24,46
641023,170,68,90
641130,107,37,61
641192,62,18,42
641346,154,59,83
641477,131,48,70
641564,87,29,50
641774,210,81,110
641941,167,60,90
642002,61,17,38
642097,95,32,53
642162,65,18,40
642276,114,42,68
642352,76,27,48
642441,89,32,51
642492,51,15,34
642615,123,48,70
642761,146,60,81
642842,81,28,49
642903,61,20,38
642986,83,28,53
643063,77,24,44
643198,135,50,73
643331,133,51,73
643392,61,20,38
643507,115,43,67
643546,39,9,29
643584,38,8,27
643703,119,44,66
643816,113,40,64
643913,97,34,55
644015,102,35,61
644086,71,22,42
644276,190,73,101
644346,70,23,44
644456,110,39,62
644594,138,53,77
644657,63,21,39
644778,121,44,69
644830,52,16,34
644894,64,16,39
645107,213,89,112
645190,83,28,48
645269,79,26,45
645342,73,24,46
645499,157,58,86
645565,66,22,42
645681,116,41,67
645747,66,21,42
645866,119,43,67
645939,73,25,43
646030,91,33,52
646174,144,55,80
646372,198,80,105
646473,101,38,61
646599,126,46,68
646668,69,21,42
646731,63,19,39
647008,277,113,144
647059,51,14,34
647162,103,38,59
647262,100,35,57
647356,94,33,54
647544,188,73,102
647629,85,29,50
647719,90,33,53
647785,66,20,40
647861,76,25,44
647907,46,10,31
647998,91,31,52
648195,197,80,104
648265,70,21,44
648301,36,6,26
648376,75,24,45
648449,73,25,43
648590,141,53,76
648658,68,22,43
648816,158,62,85
648899,83,28,47
649149,250,104,132
649202,53,16,35
649306,104,38,61
649457,151,58,85
649546,89,30,52
649661,115,43,65
649717,56,16,35
649823,106,36,57
649883,60,19,39
650045,162,61,86
650189,144,54,79
650249,60,18,38
650372,123,45,68
650459,87,30,51
650551,92,29,53
650645,94,30,57
650739,94,32,54
650922,183,73,100
651009,87,30,51
651109,100,36,57
651246,137,52,75
651313,67,20,41
651388,75,24,46
651466,78,27,49
651637,171,66,91
651791,154,59,86
652004,213,82,109
652071,67,21,41
652192,121,45,67
652280,88,30,52
652621,341,142,176
652688,67,19,38
652905,217,88,114
652956,51,13,33
653036,80,24,46
653078,42,10,31
653137,59,18,40
653223,86,27,48
653276,53,14,37
653331,55,15,35
653444,113,41,64
653570,126,49,70
653617,47,11,32
653711,94,36,54
653786,75,25,44
653941,155,56,81
654028,87,29,52
654066,38,10,28
654167,101,35,54
654283,116,42,65
654374,91,33,55
654518,144,54,79
654658,140,53,78
654718,60,17,38
654907,189,76,99
654981,74,25,46
655190,209,85,112
655258,68,23,43
655343,85,29,52
655376,33,5,25
655477,101,36,56
655550,73,24,43
655596,46,11,33
655712,116,44,66
655845,133,52,74
655953,108,40,63
655996,43,9,28
656054,58,17,38
656116,62,19,38
656178,62,20,41
656297,119,45,69
656397,100,34,55
656511,114,42,65
656572,61,19,38
656635,63,17,38
656721,86,32,52
656791,70,21,45
656937,146,53,79
657042,105,37,59
657106,64,19,42
657152,46,11,32
657358,206,83,107
657427,69,20,42
657597,170,62,91
657646,49,13,31
657862,216,86,118
658029,167,64,89
658121,92,29,51
658205,84,29,48
658307,102,35,55
658394,87,30,52
658437,43,11,29
658594,157,62,88
658659,65,17,39
658751,92,34,56
658951,200,75,111
658984,33,6,26
659101,117,43,67
659209,108,38,61
659253,44,11,31
659338,85,29,50
659376,38,9,28
659547,171,68,95
659647,100,34,57
659690,43,10,28
659895,205,80,110
659975,80,27,46
660027,52,15,35
660089,62,20,41
660184,95,35,56
660296,112,38,65
660388,92,31,52
660504,116,45,67
660582,78,26,47
660880,298,121,150
660985,105,35,62
661054,69,20,44
661212,158,60,84
661267,55,15,35
661428,161,67,88
661593,165,62,88
661646,53,17,35
661711,65,20,41
661796,85,29,51
661871,75,28,47
661937,66,20,41
662130,193,77,101
662275,145,50,78
662477,202,83,110
662553,76,25,47
662628,75,25,46
662727,99,36,58
662836,109,40,63
662887,51,15,35
663027,140,51,75
663305,278,114,145
663411,106,37,58
663566,155,61,82
663604,38,8,28
663648,44,10,29
663774,126,48,71
663828,54,16,35
663923,95,32,54
663994,71,23,44
664156,162,66,88
664343,187,74,98
664445,102,36,57
664500,55,15,35
664623,123,47,70
664699,76,23,45
664904,205,81,108
664996,92,33,53
665118,122,45,68
665219,101,37,60
665263,44,10,32
665378,115,42,65
665558,180,70,96
665718,160,61,84
665809,91,31,54
665898,89,31,52
665963,65,21,39
666019,56,17,37
666078,59,17,38
666147,69,19,41
666213,66,21,41
666300,87,30,52
666405,105,37,63
666526,121,45,71
666603,77,25,47
666747,144,55,79
666849,102,33,60
666902,53,14,34
666993,91,31,56
667062,69,21,42
667125,63,20,39
667223,98,34,58
667282,59,18,36
667350,68,22,43
667480,130,46,71
667618,138,52,77
667719,101,34,58
667778,59,17,36
667865,87,30,51
667904,39,8,27
667965,61,19,37
668016,51,12,33
668059,43,11,30
668116,57,18,36
668220,104,36,59
668274,54,17,37
668395,121,46,68
668564,169,67,91
668655,91,31,54
668844,189,79,100
669021,177,68,97
669089,68,22,45
669170,81,28,46
669281,111,38,62
669413,132,48,71
669664,251,101,131
669736,72,23,43
669862,126,45,71
669955,93,31,55
670097,142,57,79
670205,108,41,65
670269,64,20,41
670479,210,84,113
670550,71,23,43
670726,176,67,93
670856,130,51,75
670911,55,15,37
671045,134,48,76
671110,65,21,42
671247,137,52,78
671430,183,74,99
671480,50,13,36
671632,152,59,85
671730,98,36,58
671844,114,41,65
671899,55,17,37
672049,150,55,78
672174,125,47,70
672316,142,56,77
672420,104,37,59
672532,112,39,62
672685,153,59,83
672782,97,33,55
672857,75,26,46
672938,81,29,50
672989,51,15,34
673180,191,76,103
673304,124,48,71
673406,102,39,59
673516,110,40,61
673657,141,54,77
673734,77,27,48
673792,58,17,39
673871,79,23,46
673958,87,26,50
674057,99,35,60
674197,140,56,80
674453,256,102,131
674537,84,28,48
674631,94,32,55
674772,141,53,73
674829,57,16,35
674909,80,27,48
674985,76,25,44
675130,145,58,79
675275,145,57,79
675414,139,52,79
675474,60,18,37
675507,33,5,25
675648,141,53,76
675721,73,26,46
675780,59,17,38
676059,279,109,141
676141,82,26,47
676353,212,86,114
676552,199,80,106
676841,289,120,152
676893,52,14,33
677107,214,86,113
677145,38,7,27
677388,243,98,122
677503,115,43,63
677677,174,69,93
677799,122,44,67
677882,83,30,51
678222,340,139,173
678356,134,49,74
678553,197,83,105
678704,151,60,86
678770,66,20,40
678871,101,36,59
678955,84,30,51
679023,68,22,43
679109,86,30,49
679246,137,53,73
679313,67,21,42
679504,191,78,105
679562,58,15,36
679645,83,28,51
679683,38,9,29
679780,97,35,56
679848,68,19,40
679885,37,9,27
680084,199,82,109
680162,78,26,47
680226,64,18,42
680286,60,19,39
680381,95,32,55
680453,72,23,44
680573,120,45,68
680708,135,53,76
680788,80,26,47
680873,85,28,49
680945,72,23,45
681145,200,76,104
681240,95,30,56
681302,62,17,37
681367,65,21,41
681430,63,18,40
681535,105,36,60
681577,42,10,32
681657,80,24,46
681745,88,28,49
681841,96,33,56
681886,45,11,32
681998,112,40,65
682065,67,18,40
682166,101,35,58
682309,143,53,77
682375,66,21,42
682426,51,14,35
682509,83,26,47
682596,87,29,51
682642,46,12,32
682770,128,49,72
682904,134,48,74
683030,126,44,71
683089,59,17,37
683302,213,83,110
683474,172,64,96
683592,118,43,65
683738,146,55,79
683834,96,34,56
683937,103,37,58
684078,141,54,74
684163,85,29,49
684230,67,20,41
684319,89,31,54
684387,68,23,44
684491,104,39,61
684585,94,33,55
684852,267,110,139
684930,78,26,46
685001,71,21,44
685119,118,41,63
685211,92,31,51
685311,100,37,58
685455,144,54,81
685558,103,39,60
685622,64,16,38
685680,58,16,39
685731,51,12,34
685788,57,16,38
685889,101,35,55
686140,251,102,129
686200,60,17,37
686347,147,56,82
686431,84,28,52
686514,83,26,47
686605,91,31,53
686684,79,28,49
686754,70,22,44
686818,64,19,40
687027,209,84,111
687115,88,30,56
687152,37,7,27
687249,97,33,56
687342,93,34,56
687398,56,17,35
687471,73,23,44
687590,119,44,66
687709,119,45,65
687830,121,44,67
687878,48,13,33
687927,49,13,33
687992,65,21,40
688049,57,17,37
688098,49,14,34
688207,109,39,60
688375,168,64,89
688416,41,8,30
688472,56,17,37
688580,108,38,61
688758,178,68,95
688907,149,59,80
688957,50,12,35
689039,82,26,49
689110,71,23,44
689234,124,47,70
689410,176,69,95
689496,86,31,51
689554,58,17,38
689598,44,11,31
689735,137,56,79
689767,32,4,25
689891,124,47,72
690045,154,61,89
690105,60,18,39
690167,62,14,38
690245,78,28,47
690362,117,44,64
690558,196,80,103
690745,187,70,99
690821,76,25,47
690863,42,8,31
691042,179,72,96
691302,260,104,138
691414,112,39,63
691526,112,41,63
691731,205,83,113
691880,149,56,79
692027,147,57,78
692242,215,87,114
692342,100,37,60
692589,247,99,130
692683,94,34,53
692748,65,20,39
692843,95,35,57
692916,73,22,44
693033,117,45,66
693129,96,33,55
693223,94,30,55
693276,53,15,36
693411,135,48,75
693514,103,33,55
693586,72,21,45
693643,57,17,37
693779,136,53,79
693865,86,30,52
693904,39,8,28
693975,71,22,43
694047,72,22,42
694172,125,48,71
694253,81,26,49
694354,101,36,56
694470,116,42,68
694549,79,25,44
694600,51,13,34
694896,296,123,153
695007,111,40,65
695049,42,11,29
695101,52,14,34
695186,85,29,50
695326,140,50,76
695416,90,32,54
695479,63,19,39
695556,77,27,47
695613,57,16,36
695696,83,27,49
695735,39,7,27
695882,147,53,77
695947,65,20,41
696170,223,90,119
696264,94,34,55
696305,41,11,29
696352,47,11,32
696668,316,123,164
696720,52,13,37
696771,51,14,34
696851,80,28,48
696957,106,38,59
697093,136,51,72
